experiment_name,descriptor_type,true_map_macro,true_map_micro,precision_at_1,processing_time_s
honc_systematic_analysis,honc_baseline_color_none_l1,0.47557106592650217,0.49722527299878944,0.4577337752233922,67.247
honc_systematic_analysis,honc_baseline_color_none_l1,0.47557106592650217,0.49722527299878944,0.4577337752233922,67.09
honc_systematic_analysis,honc_baseline_color_none_l2,0.47557106592650217,0.49722527299878944,0.4577337752233922,67.908
honc_systematic_analysis,honc_baseline_color_none_l2,0.47557106592650217,0.49722527299878944,0.4577337752233922,67.295
honc_systematic_analysis,honc_baseline_color_none_l2,0.47557106592650217,0.49722527299878944,0.4577337752233922,67.808
honc_systematic_analysis,honc_color_dsp_l1,0.4713821675883841,0.49357920449554776,0.4531191005579561,123.968
honc_systematic_analysis,honc_color_dsp_l2,0.4713821675883841,0.49357920449554776,0.4531191005579561,124.266
honc_systematic_analysis_keynet_sift_pairs,honc_baseline_color_none_l1,0.41211788657075993,0.40641366391547756,0.3122943664808971,469.13
honc_systematic_analysis_keynet_sift_pairs,honc_baseline_color_none_l2,0.41211788657075993,0.40641366391547756,0.3122943664808971,472.817
honc_systematic_analysis_keynet_sift_pairs,honc_color_stacking_l1,0.3907813080663803,0.3950497017326534,0.2944000537165111,62.195
honc_systematic_analysis_keynet_sift_pairs,honc_color_stacking_l2,0.3907813080663803,0.3950497017326534,0.2944000537165111,66.88
honc_systematic_analysis_keynet_sift_pairs,honc_color_dsp_l1,0.37601080308759266,0.380211545940061,0.27895655677163766,56.129
honc_systematic_analysis_keynet_sift_pairs,honc_color_dsp_l2,0.37601080308759266,0.380211545940061,0.27895655677163766,59.624
honc_systematic_analysis_sift_keynet_pairs,honc_baseline_color_none_l1,0.4755710658007561,0.49722527274861594,0.4577337752233922,70.183
honc_systematic_analysis_sift_keynet_pairs,honc_baseline_color_none_l2,0.4755710658007561,0.49722527274861594,0.4577337752233922,72.619
honc_systematic_analysis_sift_keynet_pairs,honc_color_dsp_l1,0.46913426697813554,0.49852516149483617,0.46512047106891785,48.852
honc_systematic_analysis_sift_keynet_pairs,honc_color_dsp_l2,0.46913426697813554,0.49852516149483617,0.46512047106891785,49.288
honc_systematic_analysis_sift_keynet_pairs,honc_color_stacking_l1,0.23503849913018607,0.28185700723832285,0.2649662289717666,61.239
honc_systematic_analysis_sift_keynet_pairs,honc_color_stacking_l2,0.23503849913018607,0.28185700723832285,0.2649662289717666,60.681
libtorch_hardnet_baseline,libtorch_hardnet,0.8291770574280103,0.8362468077302484,0.7939300342442759,35.804
libtorch_hardnet_baseline,libtorch_hardnet,0.8291770574280103,0.8362468077302484,0.7939300342442759,36.801
libtorch_hardnet_baseline,libtorch_hardnet,0.8291770574280103,0.8362468077302484,0.7939300342442759,35.83
libtorch_hardnet_baseline_keynet_sift_pairs,libtorch_hardnet,0.8291770574280103,0.8362468077302484,0.7939300342442759,35.819
libtorch_hardnet_baseline_sift_keynet_pairs,libtorch_hardnet,0.24079812183527208,0.26692628641204424,0.21571506481520325,40.748
libtorch_hardnet_baseline_sift_keynet_pairs,libtorch_hardnet,0.24079812183527208,0.26692628641204424,0.21571506481520325,37.008
libtorch_hardnet_keynet,libtorch_hardnet,0.6815467859620146,0.7074943638426898,0.5923711606020563,38.401
libtorch_hardnet_keynet,sift_baseline,0.3842307297731358,0.4078653398332272,0.3378347890546943,122.905
libtorch_hardnet_keynet,orb_baseline,0.005941738650797547,0.00577274778633469,0.0011925097495729526,34.415
libtorch_sosnet_baseline,libtorch_sosnet,0.8269667321615165,0.8329974092147968,0.7907070435775196,36.248
libtorch_sosnet_baseline,libtorch_sosnet,0.8269667321615165,0.8329974092147968,0.7907070435775196,36.465
libtorch_sosnet_baseline,libtorch_sosnet,0.8269667321615165,0.8329974092147968,0.7907070435775196,36.149
libtorch_sosnet_baseline_keynet_sift_pairs,libtorch_sosnet,0.8269667321615165,0.8329974092147968,0.7907070435775196,36.099
libtorch_sosnet_baseline_sift_keynet_pairs,libtorch_sosnet,0.23907686762556654,0.264516958914098,0.2127365020766036,37.416
orb_baseline,orb_baseline,0.051931532089545034,0.05146585853098116,0.01744360902255639,0.948
rootsift_pooling_order,dspsift_v2_root_before_max,0.5993380752919298,0.6175518037241229,0.5905105508243487,45.458
rootsift_pooling_order,dspsift_v2_root_after_avg,0.5988169608899829,0.6174458555003408,0.5902168897092755,45.209
rootsift_pooling_order,dspsift_v2_root_after_max,0.5985318504175384,0.6169011302058053,0.5900071317699375,45.413
rootsift_pooling_order,dspsift_v2_root_before_avg,0.5974610794900975,0.616393264801584,0.5889163904853799,45.237
rootsift_pooling_order,dspsift_v2_baseline_max,0.5824645563204085,0.6035511767166748,0.5749045601376012,45.831
rootsift_validation,dspsift_v2_rootsift_average_l2,0.5988169608899829,0.6174458555003408,0.5902168897092755,45.289
rootsift_validation,dspsift_v2_rootsift_max_l2,0.5985318504175384,0.6169011302058053,0.5900071317699375,45.672
rootsift_validation,dspsift_v2_rootsift_max_l2,0.5985318504175384,0.6169011302058053,0.5900071317699375,45.869
rootsift_validation,dspsift_v2_baseline_max_l2,0.5824645563204085,0.6035511767166748,0.5749045601376012,47.38
rootsift_validation,dspsift_v2_baseline_max_l2,0.5824645563204085,0.6035511767166748,0.5749045601376012,45.948
rootsift_validation_avg,dspsift_v2_rootsift_average_l2,0.5988169608899829,0.6174458555003408,0.5902168897092755,45.702
sift_baseline,rootsift_baseline,0.5346176240766178,0.5601671702653279,0.5284222007802996,26.195
sift_baseline,sift_baseline,0.5346176240766178,0.5601671702653279,0.5284222007802996,27.018
sift_baseline_sift_pairs,sift_baseline,0.5298342330921857,0.5618554241626253,0.5313825556733828,35.96
sift_baseline_siftset,sift_baseline,0.44879587923069025,0.46577476723529837,0.43841321504190944,234.209
sift_systematic_analysis,rgbsift_color_dsp_l2,0.5512692381640798,0.5752445478901804,0.5459999160968243,295.986
sift_systematic_analysis,rgbsift_color_dsp_l2,0.5455426134452416,0.5687596289420805,0.5392037588622729,165.501
sift_systematic_analysis,rgbsift_color_dsp_l2,0.5438124307313158,0.5653758227275717,0.5347149389604396,149.726
sift_systematic_analysis,sift_grayscale_dsp_l1,0.5436488324954262,0.5698330634623495,0.5397491295045518,76.107
sift_systematic_analysis,sift_grayscale_dsp_l2,0.5436488324954262,0.5698330634623495,0.5397491295045518,75.348
sift_systematic_analysis,rgbsift_baseline_color_none_l2,0.5428943931044152,0.5663470583787203,0.5357637286571296,80.401
sift_systematic_analysis,rgbsift_baseline_color_none_l2,0.5428943931044152,0.5663470583787203,0.5357637286571296,82.311
sift_systematic_analysis,rgbsift_baseline_color_none_l2,0.5428943931044152,0.5663470583787203,0.5357637286571296,79.631
sift_systematic_analysis,rgbsift_color_stacking_l2,0.5408481667058109,0.5649882291842614,0.5342954230817637,89.6
sift_systematic_analysis,rgbsift_color_stacking_l2,0.5408481667058109,0.5649882291842614,0.5342954230817637,91.367
sift_systematic_analysis,rgbsift_color_stacking_l2,0.5408481667058109,0.5649882291842614,0.5342954230817637,88.435
sift_systematic_analysis,sift_grayscale_dsp_l2,0.5392392390857476,0.5642261231968801,0.5326593111549273,53.332
sift_systematic_analysis,sift_grayscale_dsp_l1,0.5367947595283781,0.5626166426217571,0.5316524730461047,54.991
sift_systematic_analysis,sift_grayscale_dsp_l2,0.5367947595283781,0.5626166426217571,0.5316524730461047,56.823
sift_systematic_analysis,sift_grayscale_stacking_l1,0.5346881956595958,0.5602030155002117,0.5284641523681671,47.884
sift_systematic_analysis,sift_grayscale_stacking_l1,0.5346881956595958,0.5602030155002117,0.5284641523681671,48.353
sift_systematic_analysis,sift_grayscale_stacking_l1,0.5346881956595958,0.5602030155002117,0.5284641523681671,47.733
sift_systematic_analysis,sift_grayscale_stacking_l2,0.5346881956595958,0.5602030155002117,0.5284641523681671,47.904
sift_systematic_analysis,sift_grayscale_stacking_l2,0.5346881956595958,0.5602030155002117,0.5284641523681671,48.84
sift_systematic_analysis,sift_grayscale_stacking_l2,0.5346881956595958,0.5602030155002117,0.5284641523681671,47.837
sift_systematic_analysis,sift_grayscale_stacking_l2,0.5346881956595958,0.5602030155002117,0.5284641523681671,50.66
sift_systematic_analysis,sift_baseline_grayscale_none_l1,0.5346176240766178,0.5601671702653279,0.5284222007802996,39.487
sift_systematic_analysis,sift_baseline_grayscale_none_l1,0.5346176240766178,0.5601671702653279,0.5284222007802996,40.529
sift_systematic_analysis,sift_baseline_grayscale_none_l1,0.5346176240766178,0.5601671702653279,0.5284222007802996,39.329
sift_systematic_analysis,sift_baseline_grayscale_none_l2,0.5346176240766178,0.5601671702653279,0.5284222007802996,40.475
sift_systematic_analysis,sift_baseline_grayscale_none_l2,0.5346176240766178,0.5601671702653279,0.5284222007802996,40.647
sift_systematic_analysis,sift_baseline_grayscale_none_l2,0.5346176240766178,0.5601671702653279,0.5284222007802996,39.55
sift_systematic_analysis,sift_baseline_grayscale_none_l2,0.5346176240766178,0.5601671702653279,0.5284222007802996,42.237
sift_systematic_analysis,sift_grayscale_dsp_l1,0.5336345831087707,0.5593990970703318,0.5271217015564039,49.886
sift_systematic_analysis,sift_grayscale_dsp_l2,0.5336345831087707,0.5593990970703318,0.5271217015564039,50.032
sift_systematic_analysis_keynet_sift_pairs,rgbsift_baseline_color_none_l2,0.5499209353173314,0.5592204169161158,0.4596790438461022,738.325
sift_systematic_analysis_keynet_sift_pairs,sift_baseline_grayscale_none_l1,0.5480561927356874,0.5582728824862672,0.4584368495266232,79.471
sift_systematic_analysis_keynet_sift_pairs,sift_baseline_grayscale_none_l2,0.5480561927356874,0.5582728824862672,0.4584368495266232,76.619
sift_systematic_analysis_keynet_sift_pairs,rgbsift_color_stacking_l2,0.5266973918896677,0.5303994397382347,0.4279191566507755,92.869
sift_systematic_analysis_keynet_sift_pairs,rgbsift_color_dsp_l2,0.5221254395834529,0.5269402214723168,0.41872020412274225,70.914
sift_systematic_analysis_keynet_sift_pairs,sift_grayscale_stacking_l1,0.514877892055118,0.5196870869513647,0.4188880682199691,52.394
sift_systematic_analysis_keynet_sift_pairs,sift_grayscale_stacking_l2,0.514877892055118,0.5196870869513647,0.4188880682199691,48.445
sift_systematic_analysis_keynet_sift_pairs,sift_grayscale_dsp_l1,0.5092962281114476,0.5156981837619223,0.4101255623447257,44.375
sift_systematic_analysis_keynet_sift_pairs,sift_grayscale_dsp_l2,0.5092962281114476,0.5156981837619223,0.4101255623447257,42.32
sift_systematic_analysis_sift_keynet_pairs,rgbsift_baseline_color_none_l2,0.5428914637606268,0.5663438833765758,0.5357637286571296,79.087
sift_systematic_analysis_sift_keynet_pairs,rgbsift_color_dsp_l2,0.5387702045730925,0.574641823470668,0.5512828216066815,52.156
sift_systematic_analysis_sift_keynet_pairs,sift_baseline_grayscale_none_l1,0.5346176240766178,0.5601671702653279,0.5284222007802996,39.233
sift_systematic_analysis_sift_keynet_pairs,sift_baseline_grayscale_none_l2,0.5346176240766178,0.5601671702653279,0.5284222007802996,40.08
sift_systematic_analysis_sift_keynet_pairs,sift_grayscale_dsp_l1,0.53350485917361,0.5715221600343819,0.5475575316950069,33.589
sift_systematic_analysis_sift_keynet_pairs,sift_grayscale_dsp_l2,0.53350485917361,0.5715221600343819,0.5475575316950069,34.842
sift_systematic_analysis_sift_keynet_pairs,rgbsift_color_stacking_l2,0.28304946383461277,0.33304263297858056,0.3141334899525947,80.389
sift_systematic_analysis_sift_keynet_pairs,sift_grayscale_stacking_l1,0.28104924739008436,0.3314200525360456,0.3118261526198767,46.858
sift_systematic_analysis_sift_keynet_pairs,sift_grayscale_stacking_l2,0.28104924739008436,0.3314200525360456,0.3118261526198767,47.566
sift_vs_hardnet_keynet,libtorch_hardnet,0.7232362285333954,0.7375490851834571,0.6375564108554775,96.196
sift_vs_hardnet_keynet,sift_baseline,0.27375500829874694,0.2854258167757255,0.25486024863814666,97.645
sift_vs_hardnet_keynet_pairs,libtorch_hardnet,0.8291770574280103,0.8362468077302484,0.7939300342442759,20.693
sift_vs_hardnet_keynet_pairs,libtorch_hardnet,0.8100573644791357,0.8215581990877777,0.7788886069525501,33.341
sift_vs_hardnet_keynet_pairs,sift_baseline,0.5480561927356874,0.5582728824862672,0.4584368495266232,60.408
sift_vs_hardnet_keynet_pairs,sift_baseline,0.2894285671091554,0.30899603795393876,0.2831261101243339,54.594
sift_vs_hardnet_sift_keynet_pairs,sift_baseline,0.5346176240766178,0.5601671702653279,0.5284222007802996,24.32
sift_vs_hardnet_sift_keynet_pairs,libtorch_hardnet,0.24079812183527208,0.26692628641204424,0.21571506481520325,20.645
surf_baseline,surf_baseline,0.2733398180047036,0.308555396274596,0.2595964257247137,34.436
surf_baseline,surf_baseline,0.2733398180047036,0.308555396274596,0.2595964257247137,34.622
surf_baseline,surf_baseline,0.2733398180047036,0.308555396274596,0.2595964257247137,34.391
surf_baseline,surf_baseline,0.2733398180047036,0.308555396274596,0.2595964257247137,34.408
vgg_systematic_analysis,vgg_color_dsp_l2,0.5500013104286284,0.5772018335560525,0.5456223518060158,84.002
vgg_systematic_analysis,vgg_grayscale_dsp_l1,0.5498375006908205,0.5771114675651496,0.5454545454545454,77.093
vgg_systematic_analysis,vgg_grayscale_dsp_l2,0.5498375006908205,0.5771114675651496,0.5454545454545454,77.148
vgg_systematic_analysis,vgg_color_dsp_l2,0.5443608483330807,0.5717123243564498,0.5391618072744053,83.086
vgg_systematic_analysis,vgg_grayscale_dsp_l1,0.5443499313510292,0.5717167791310447,0.5392037588622729,76.222
vgg_systematic_analysis,vgg_grayscale_dsp_l2,0.5443499313510292,0.5717167791310447,0.5392037588622729,76.347
vgg_systematic_analysis,vgg_color_stacking_l2,0.5346887618076311,0.5602036381798079,0.5284641523681671,64.301
vgg_systematic_analysis,vgg_color_stacking_l2,0.5346887618076311,0.5602036381798079,0.5284641523681671,64.623
vgg_systematic_analysis,vgg_color_stacking_l2,0.5346887618076311,0.5602036381798079,0.5284641523681671,63.984
vgg_systematic_analysis,vgg_grayscale_stacking_l1,0.5346887618076311,0.5602036381798079,0.5284641523681671,57.756
vgg_systematic_analysis,vgg_grayscale_stacking_l1,0.5346887618076311,0.5602036381798079,0.5284641523681671,57.994
vgg_systematic_analysis,vgg_grayscale_stacking_l1,0.5346887618076311,0.5602036381798079,0.5284641523681671,57.641
vgg_systematic_analysis,vgg_grayscale_stacking_l2,0.5346887618076311,0.5602036381798079,0.5284641523681671,57.708
vgg_systematic_analysis,vgg_grayscale_stacking_l2,0.5346887618076311,0.5602036381798079,0.5284641523681671,58.132
vgg_systematic_analysis,vgg_grayscale_stacking_l2,0.5346887618076311,0.5602036381798079,0.5284641523681671,57.629
vgg_systematic_analysis,vgg_baseline_color_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,54.558
vgg_systematic_analysis,vgg_baseline_color_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,54.703
vgg_systematic_analysis,vgg_baseline_color_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,54.503
vgg_systematic_analysis,vgg_baseline_grayscale_none_l1,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.149
vgg_systematic_analysis,vgg_baseline_grayscale_none_l1,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.359
vgg_systematic_analysis,vgg_baseline_grayscale_none_l1,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.182
vgg_systematic_analysis,vgg_baseline_grayscale_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.225
vgg_systematic_analysis,vgg_baseline_grayscale_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.436
vgg_systematic_analysis,vgg_baseline_grayscale_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.127
vgg_systematic_analysis,vgg_grayscale_dsp_l1,0.5280627354080921,0.5577117706660591,0.5223392205394974,75.879
vgg_systematic_analysis,vgg_grayscale_dsp_l2,0.5280627354080921,0.5577117706660591,0.5223392205394974,76.246
vgg_systematic_analysis,vgg_color_dsp_l2,0.5280318081104269,0.5576514590950568,0.5220036078365566,82.627
vgg_systematic_analysis_sift_keynet_pairs,vgg_grayscale_dsp_l1,0.5437170830528718,0.5709191259497632,0.5380710659898477,75.892
vgg_systematic_analysis_sift_keynet_pairs,vgg_grayscale_dsp_l2,0.5437170830528718,0.5709191259497632,0.5380710659898477,76.214
vgg_systematic_analysis_sift_keynet_pairs,vgg_color_dsp_l2,0.54346369431809,0.570884683249654,0.5380291144019801,82.828
vgg_systematic_analysis_sift_keynet_pairs,vgg_color_stacking_l2,0.5347148691368283,0.5602272233898694,0.5285061039560347,64.049
vgg_systematic_analysis_sift_keynet_pairs,vgg_grayscale_stacking_l1,0.5347148691368283,0.5602272233898694,0.5285061039560347,57.54
vgg_systematic_analysis_sift_keynet_pairs,vgg_grayscale_stacking_l2,0.5347148691368283,0.5602272233898694,0.5285061039560347,57.597
vgg_systematic_analysis_sift_keynet_pairs,vgg_baseline_color_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,54.396
vgg_systematic_analysis_sift_keynet_pairs,vgg_baseline_grayscale_none_l1,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.064
vgg_systematic_analysis_sift_keynet_pairs,vgg_baseline_grayscale_none_l2,0.5310227554051986,0.5606638131625225,0.5259470570961111,48.162
vsift_systematic_analysis,vsift_color_dsp_l2,0.5436676822011172,0.5698284764037033,0.5397071779166841,116.301
vsift_systematic_analysis,vsift_grayscale_dsp_l1,0.5436333561774044,0.5698297275890631,0.5397491295045518,109.364
vsift_systematic_analysis,vsift_grayscale_dsp_l2,0.5436333561774044,0.5698297275890631,0.5397491295045518,110.006
vsift_systematic_analysis,vsift_color_dsp_l2,0.536645176991196,0.5624799228883974,0.531526618282502,74.775
vsift_systematic_analysis,vsift_grayscale_dsp_l1,0.5366335728205559,0.5625199111753223,0.531526618282502,68.31
vsift_systematic_analysis,vsift_grayscale_dsp_l2,0.5366335728205559,0.5625199111753223,0.531526618282502,69.108
vsift_systematic_analysis,vsift_color_stacking_l2,0.5346740245642166,0.560165970162589,0.528380249192432,58.819
vsift_systematic_analysis,vsift_color_stacking_l2,0.5346740245642166,0.560165970162589,0.528380249192432,58.93
vsift_systematic_analysis,vsift_color_stacking_l2,0.5346740245642166,0.560165970162589,0.528380249192432,58.524
vsift_systematic_analysis,vsift_grayscale_stacking_l1,0.5346740245642166,0.560165970162589,0.528380249192432,52.563
vsift_systematic_analysis,vsift_grayscale_stacking_l1,0.5346740245642166,0.560165970162589,0.528380249192432,52.771
vsift_systematic_analysis,vsift_grayscale_stacking_l1,0.5346740245642166,0.560165970162589,0.528380249192432,52.197
vsift_systematic_analysis,vsift_grayscale_stacking_l2,0.5346740245642166,0.560165970162589,0.528380249192432,52.738
vsift_systematic_analysis,vsift_grayscale_stacking_l2,0.5346740245642166,0.560165970162589,0.528380249192432,54.758
vsift_systematic_analysis,vsift_grayscale_stacking_l2,0.5346740245642166,0.560165970162589,0.528380249192432,52.293
vsift_systematic_analysis,vsift_baseline_color_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,50.595
vsift_systematic_analysis,vsift_baseline_color_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,52.819
vsift_systematic_analysis,vsift_baseline_color_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,50.202
vsift_systematic_analysis,vsift_baseline_grayscale_none_l1,0.5346146848303875,0.5601329758955266,0.5283382976045643,44.238
vsift_systematic_analysis,vsift_baseline_grayscale_none_l1,0.5346146848303875,0.5601329758955266,0.5283382976045643,44.48
vsift_systematic_analysis,vsift_baseline_grayscale_none_l1,0.5346146848303875,0.5601329758955266,0.5283382976045643,43.967
vsift_systematic_analysis,vsift_baseline_grayscale_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,44.486
vsift_systematic_analysis,vsift_baseline_grayscale_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,44.891
vsift_systematic_analysis,vsift_baseline_grayscale_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,44.166
vsift_systematic_analysis,vsift_color_dsp_l2,0.5337424677443057,0.5594371367566705,0.5272895079078743,71.223
vsift_systematic_analysis,vsift_grayscale_dsp_l1,0.5336483964801207,0.5594198070271634,0.5272056047321391,64.955
vsift_systematic_analysis,vsift_grayscale_dsp_l2,0.5336483964801207,0.5594198070271634,0.5272056047321391,65.143
vsift_systematic_analysis_keynet_sift_pairs,vsift_baseline_color_none_l2,0.5477695968209821,0.5581087061707458,0.4580675485127241,323.724
vsift_systematic_analysis_keynet_sift_pairs,vsift_baseline_grayscale_none_l1,0.5477695968209821,0.5581087061707458,0.4580675485127241,316.985
vsift_systematic_analysis_keynet_sift_pairs,vsift_baseline_grayscale_none_l2,0.5477695968209821,0.5581087061707458,0.4580675485127241,317.185
vsift_systematic_analysis_keynet_sift_pairs,vsift_color_stacking_l2,0.514877892055118,0.5196870869513647,0.4188880682199691,55.392
vsift_systematic_analysis_keynet_sift_pairs,vsift_grayscale_stacking_l1,0.514877892055118,0.5196870869513647,0.4188880682199691,48.393
vsift_systematic_analysis_keynet_sift_pairs,vsift_grayscale_stacking_l2,0.514877892055118,0.5196870869513647,0.4188880682199691,48.444
vsift_systematic_analysis_keynet_sift_pairs,vsift_color_dsp_l2,0.5092962281114476,0.5156981837619223,0.4101255623447257,49.138
vsift_systematic_analysis_keynet_sift_pairs,vsift_grayscale_dsp_l1,0.5092962281114476,0.5156981837619223,0.4101255623447257,42.278
vsift_systematic_analysis_keynet_sift_pairs,vsift_grayscale_dsp_l2,0.5092962281114476,0.5156981837619223,0.4101255623447257,42.382
vsift_systematic_analysis_sift_keynet_pairs,vsift_baseline_color_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,50.515
vsift_systematic_analysis_sift_keynet_pairs,vsift_baseline_grayscale_none_l1,0.5346146848303875,0.5601329758955266,0.5283382976045643,44.065
vsift_systematic_analysis_sift_keynet_pairs,vsift_baseline_grayscale_none_l2,0.5346146848303875,0.5601329758955266,0.5283382976045643,44.312
vsift_systematic_analysis_sift_keynet_pairs,vsift_color_dsp_l2,0.53350485917361,0.5715221600343819,0.5475575316950069,40.676
vsift_systematic_analysis_sift_keynet_pairs,vsift_grayscale_dsp_l1,0.53350485917361,0.5715221600343819,0.5475575316950069,33.469
vsift_systematic_analysis_sift_keynet_pairs,vsift_grayscale_dsp_l2,0.53350485917361,0.5715221600343819,0.5475575316950069,33.628
vsift_systematic_analysis_sift_keynet_pairs,vsift_color_stacking_l2,0.28104924739008436,0.3314200525360456,0.3118261526198767,53.629
vsift_systematic_analysis_sift_keynet_pairs,vsift_grayscale_stacking_l1,0.28104924739008436,0.3314200525360456,0.3118261526198767,46.592
vsift_systematic_analysis_sift_keynet_pairs,vsift_grayscale_stacking_l2,0.28104924739008436,0.3314200525360456,0.3118261526198767,46.583
